"STN","OBS_DATE","TA_AVG","SI_DAY"
99,"2024-02-16",-0.9,12.68
99,"2024-02-17",0.6,14.33
99,"2024-02-18",4.1,3.31
99,"2024-02-19",7.1,1.32
99,"2024-02-20",2.8,2.36
99,"2024-02-21",0.3,2.27
99,"2024-02-22",-0.6,1.98
99,"2024-02-23",0.2,16.69
99,"2024-02-24",0.5,12.43
99,"2024-02-25",1.4,10.67
99,"2024-02-26",1.9,15.99
99,"2024-02-27",3.6,13.85
99,"2024-02-28",4,9.76
99,"2024-02-29",3,8.35
99,"2024-03-01",-4.8,19.1
99,"2024-03-02",-0.9,13.39
99,"2024-03-03",2,15.66
99,"2024-03-04",2.3,18.08
99,"2024-03-05",5.3,7.64
99,"2024-03-06",4.9,16
99,"2024-03-07",2.4,8.83
99,"2024-03-08",0.7,20.18
99,"2024-03-09",-0.3,20.27
99,"2024-03-10",1.6,19.73
99,"2024-03-11",3.2,7.62
99,"2024-03-12",4.4,8.85
99,"2024-03-13",4.4,19.83
99,"2024-03-14",6.1,19.95
99,"2024-03-15",6.6,18.31
99,"2024-03-16",8,15.95
99,"2024-03-17",7.8,19.33
99,"2024-03-18",4.8,20.45
99,"2024-03-19",6.1,9.58
99,"2024-03-20",3.1,19.16
99,"2024-03-21",2.7,21.1
99,"2024-03-22",,8.59
99,"2024-03-23",,17.82
99,"2024-03-24",13.7,21.53
99,"2024-03-25",9.3,4.07
99,"2024-03-26",5.6,17.43
99,"2024-03-27",7.7,16.4
99,"2024-03-28",9.1,5.06
99,"2024-03-29",6.8,7.95
99,"2024-03-30",6.2,12.95
99,"2024-03-31",7.5,20.86
100,"2023-04-01",7.7,23.87
100,"2023-04-02",6.2,24.01
100,"2023-04-03",7,24.15
100,"2023-04-04",10.2,16.27
100,"2023-04-05",10.3,4.5
100,"2023-04-06",5.8,6.01
100,"2023-04-07",5.3,22.22
100,"2023-04-08",3.6,26.7
100,"2023-04-09",7.2,27.16
100,"2023-04-10",10.1,24.18
100,"2023-04-11",11,13.96
100,"2023-04-12",6.4,26.79
100,"2023-04-13",9.1,22.1
100,"2023-04-14",10.6,14.13
100,"2023-04-15",6.6,8.84
100,"2023-04-16",4,13.74
100,"2023-04-17",7.1,20.02
100,"2023-04-18",8.5,8.42
100,"2023-04-19",11.6,27.21
100,"2023-04-20",15.3,24.17
100,"2023-04-21",8.1,22.37
100,"2023-04-22",6.5,23.76
100,"2023-04-23",6,22.43
100,"2023-04-24",6.7,17.6
100,"2023-04-25",4.2,8.47
100,"2023-04-26",4.8,14.94
100,"2023-04-27",9.5,27.23
100,"2023-04-28",14,27.3
100,"2023-04-29",10.9,12.27
100,"2023-04-30",8.2,28.31
100,"2023-05-01",8.3,24.41
100,"2023-05-02",11.1,23.13
100,"2023-05-03",15.4,28.95
100,"2023-05-04",16.3,22.71
100,"2023-05-05",14.1,5.51
100,"2023-05-06",6,1.78
100,"2023-05-07",5.1,10.44
100,"2023-05-08",9.6,30.83
100,"2023-05-09",13.4,29.84
100,"2023-05-10",12.7,27.66
100,"2023-05-11",12.3,26.99
100,"2023-05-12",13.3,23.23
100,"2023-05-13",12.3,21.51
100,"2023-05-14",13.4,25.02
100,"2023-05-15",15.5,26.7
100,"2023-05-16",20.3,29.08
100,"2023-05-17",20.4,27.53
100,"2023-05-18",15.1,8.09
100,"2023-05-19",11.3,10.95
100,"2023-05-20",16,27.9
100,"2023-05-21",15.5,23.11
100,"2023-05-22",11.3,18.33
100,"2023-05-23",10,22.33
100,"2023-05-24",13.1,24.43
100,"2023-05-25",14.6,19.83
100,"2023-05-26",16.6,27.02
100,"2023-05-27",15.4,8.71
100,"2023-05-28",16.6,8.13
100,"2023-05-29",15.9,14.14
100,"2023-05-30",12.8,11.54
100,"2023-05-31",15.4,28.24
100,"2023-06-01",17.5,17.19
100,"2023-06-02",16.6,25.04
100,"2023-06-03",17.3,29.39
100,"2023-06-04",16.6,29.2
100,"2023-06-05",16.6,29.22
100,"2023-06-06",16.9,25.51
100,"2023-06-07",18.4,30.35
100,"2023-06-08",19,19.04
100,"2023-06-09",16.2,
100,"2023-06-10",16.6,20.64
100,"2023-06-11",15.5,17.76
100,"2023-06-12",15.5,19.03
100,"2023-06-13",16.7,23.18
100,"2023-06-14",13.4,13.45
100,"2023-06-15",16,23.32
100,"2023-06-16",20.4,28.88
100,"2023-06-17",22,30.07
100,"2023-06-18",20.4,26.18
100,"2023-06-19",18.8,27.68
100,"2023-06-20",16.5,12.46
100,"2023-06-21",15.4,6.39
100,"2023-06-22",16.9,19.96
100,"2023-06-23",16.4,29.94
100,"2023-06-24",18.6,30.56
100,"2023-06-25",20.5,28.11
100,"2023-06-26",18.9,7.9
100,"2023-06-27",21.5,30.65
100,"2023-06-28",22.4,28.12
100,"2023-06-29",21,5.57
100,"2023-06-30",18,8.93
100,"2023-07-01",22.7,28.84
100,"2023-07-02",23,20.03
100,"2023-07-03",21.2,25.26
100,"2023-07-04",21.9,21.79
100,"2023-07-05",21.3,24.75
100,"2023-07-06",21.9,12.05
100,"2023-07-07",20,14.68
100,"2023-07-08",17.4,14.25
100,"2023-07-09",20.6,11.17
100,"2023-07-10",22.4,20.63
100,"2023-07-11",19.8,6.91
100,"2023-07-12",21.9,17.9
100,"2023-07-13",21.1,4.9
100,"2023-07-14",22.2,8.22
100,"2023-07-15",21.4,9.81
100,"2023-07-16",21.1,8.99
100,"2023-07-17",22,12.37
100,"2023-07-18",19.8,4.56
100,"2023-07-19",21,30.11
100,"2023-07-20",21.6,21.36
100,"2023-07-21",21.8,26.29
100,"2023-07-22",22.9,26.06
100,"2023-07-23",22.5,7.72
100,"2023-07-24",22.6,13.24
100,"2023-07-25",23.2,18.03
100,"2023-07-26",22.6,18.45
100,"2023-07-27",24.1,29.92
100,"2023-07-28",24.6,26.97
100,"2023-07-29",24.1,25.97
100,"2023-07-30",23.8,25.1
100,"2023-07-31",23.6,20.1
100,"2023-08-01",24,24.37
100,"2023-08-02",24.8,21.84
100,"2023-08-03",24.6,26.28
100,"2023-08-04",25,23.26
100,"2023-08-05",25.6,28.28
100,"2023-08-06",23.1,16.07
100,"2023-08-07",21.3,8.93
100,"2023-08-08",19.3,8.08
100,"2023-08-09",18.5,4.53
100,"2023-08-10",19.1,3.08
100,"2023-08-11",21.4,19.52
100,"2023-08-12",20.5,9.5
100,"2023-08-13",20.9,17.61
100,"2023-08-14",20.8,24.52
100,"2023-08-15",19.6,9.85
100,"2023-08-16",20.3,18.04
100,"2023-08-17",20.9,15.99
100,"2023-08-18",21.1,25.28
100,"2023-08-19",22.5,23.03
100,"2023-08-20",21.4,11
100,"2023-08-21",23.8,23.72
100,"2023-08-22",24.7,23.59
100,"2023-08-23",22.2,13.01
100,"2023-08-24",19.8,6.9
100,"2023-08-25",21.8,24.87
100,"2023-08-26",20.4,22.47
100,"2023-08-27",18.6,16.26
100,"2023-08-28",18.4,4.33
101,"2023-05-20",20.4,24.06
101,"2023-05-21",19.7,22.14
101,"2023-05-22",18.5,23.68
101,"2023-05-23",18,28.77
101,"2023-05-24",18.6,22.74
101,"2023-05-25",20.4,24.09
101,"2023-05-26",20,25.54
101,"2023-05-27",17.5,5.91
101,"2023-05-28",18.9,4.39
101,"2023-05-29",23,23.18
101,"2023-05-30",21.6,20.65
101,"2023-05-31",21,27.06
101,"2023-06-01",21.4,16.2
101,"2023-06-02",21.4,23.37
101,"2023-06-03",22.1,29.22
101,"2023-06-04",21.2,27.9
101,"2023-06-05",20.8,27.1
101,"2023-06-06",20.5,21.61
101,"2023-06-07",22,25.72
101,"2023-06-08",20.8,14.97
101,"2023-06-09",20.8,26.95
101,"2023-06-10",19.8,18.98
101,"2023-06-11",20.7,24.91
101,"2023-06-12",20.8,17.29
101,"2023-06-13",20.7,24.26
101,"2023-06-14",20,25.98
101,"2023-06-15",21.5,22.7
101,"2023-06-16",23.5,28.51
101,"2023-06-17",24,27.54
101,"2023-06-18",25.6,24.13
101,"2023-06-19",26.9,25.82
101,"2023-06-20",22.8,7.32
101,"2023-06-21",19.5,7.57
101,"2023-06-22",21,18.1
101,"2023-06-23",23.3,21.74
101,"2023-06-24",25.2,28.52
101,"2023-06-25",26.7,24.94
101,"2023-06-26",22.4,3.4
101,"2023-06-27",24.7,21.24
101,"2023-06-28",26.1,25.85
101,"2023-06-29",23.1,3.33
101,"2023-06-30",24.9,21.17
101,"2023-07-01",27.4,27.22
101,"2023-07-02",26.5,22.56
101,"2023-07-03",27.5,25.47
101,"2023-07-04",25.7,17.41
101,"2023-07-05",25.1,23.62
101,"2023-07-06",26.2,16.7
101,"2023-07-07",26,22.9
101,"2023-07-08",25,22.16
101,"2023-07-09",23.5,10.49
101,"2023-07-10",25.8,17.73
101,"2023-07-11",22.5,2.71
101,"2023-07-12",24.8,15.29
101,"2023-07-13",23.8,4.82
101,"2023-07-14",24.3,3.22
101,"2023-07-15",23.9,3.1
101,"2023-07-16",24.3,9.03
101,"2023-07-17",24.7,9.99
101,"2023-07-18",24.1,6.97
101,"2023-07-19",26.1,27.63
101,"2023-07-20",26.2,22.6
101,"2023-07-21",27.8,24.14
101,"2023-07-22",26.9,20.69
101,"2023-07-23",24.3,3.47
101,"2023-07-24",26.5,15.63
101,"2023-07-25",27.4,20.98
101,"2023-07-26",26.3,15.53
101,"2023-07-27",27.7,23.36
101,"2023-07-28",28,23.87
101,"2023-07-29",27.9,22.55
101,"2023-07-30",28.3,24.82
101,"2023-07-31",28.5,20.88
101,"2023-08-01",28.4,22.38
101,"2023-08-02",28.5,19.95
101,"2023-08-03",27.9,23.81
101,"2023-08-04",28.4,24.8
101,"2023-08-05",28.9,26.63
101,"2023-08-06",28.3,18.69
101,"2023-08-07",28.6,25.03
101,"2023-08-08",27.7,26.31
101,"2023-08-09",25.5,13.66
101,"2023-08-10",21.7,2.22
101,"2023-08-11",22.9,5.2
101,"2023-08-12",24.1,12.25
101,"2023-08-13",25.9,14.55
101,"2023-08-14",27.9,24.28
101,"2023-08-15",27,22.35
101,"2023-08-16",26.7,25.36
101,"2023-08-17",27.2,20.16
101,"2023-08-18",28.5,23.03
101,"2023-08-19",28.6,20.88
101,"2023-08-20",27.7,16
101,"2023-08-21",28.3,18.37
101,"2023-08-22",27.6,14.77
101,"2023-08-23",24.5,6.31
101,"2023-08-24",22.5,5.24
101,"2023-08-25",25.6,21.17
101,"2023-08-26",24.9,19.26
101,"2023-08-27",24.2,12.64
101,"2023-08-28",21.5,4.42
101,"2023-08-29",22.8,3.4
101,"2023-08-30",21.8,7.16
101,"2023-08-31",22.6,16.71
101,"2023-09-01",22.7,20.63
101,"2023-09-02",22.8,18.96
101,"2023-09-03",22.8,9.77
101,"2023-09-04",25.5,12.05
101,"2023-09-05",26.7,20.25
101,"2023-09-06",25.5,21.68
101,"2023-09-07",23.5,23.31
101,"2023-09-08",22.7,22.99
101,"2023-09-09",23.8,20.64
101,"2023-09-10",25,21.29
101,"2023-09-11",24.5,17.79
101,"2023-09-12",23.9,17.71
101,"2023-09-13",20.1,3.36
101,"2023-09-14",21.8,12.61
101,"2023-09-15",20.5,4.42
101,"2023-09-16",22.4,5.26
101,"2023-09-17",23.8,14.76
101,"2023-09-18",24.2,13.31
101,"2023-09-19",22.4,11.07
101,"2023-09-20",20,3.38
101,"2023-09-21",18.9,11.87
101,"2023-09-22",18.3,17.64
101,"2023-09-23",19.1,17.56
101,"2023-09-24",18.9,19.14
101,"2023-09-25",20.3,15.58
101,"2023-09-26",19.4,4.37
101,"2023-09-27",20.5,7.45
101,"2023-09-28",21.6,16.39
101,"2023-09-29",19.2,15.12
101,"2023-09-30",17.2,9.12
101,"2023-10-01",16.5,18.95
101,"2023-10-02",14.9,16.64
101,"2023-10-03",14.5,9.34
101,"2023-10-04",14.6,7.6
101,"2023-10-05",12.5,18.9
101,"2023-10-06",12,15.43
101,"2023-10-07",14.6,12.5
101,"2023-10-08",14.8,8.66
101,"2023-10-09",13.9,6.72
101,"2023-10-10",15,15.99
101,"2023-10-11",14.1,16.75
101,"2023-10-12",13.9,13.94
101,"2023-10-13",15.1,10.32
101,"2023-10-14",13.2,4.53
101,"2023-10-15",14.2,11.61
101,"2023-10-16",13.6,14.44
101,"2023-10-17",10.9,13.93
101,"2023-10-18",12,10.58
101,"2023-10-19",14.2,2.13
101,"2023-10-20",11.5,16.49
101,"2023-10-21",7.6,15.5
101,"2023-10-22",9.2,14.59
101,"2023-10-23",11.9,10.32
101,"2023-10-24",12.6,10.29
101,"2023-10-25",14.1,10.77
101,"2023-10-26",12.7,3.74
101,"2023-10-27",12.6,11.74
101,"2023-10-28",10.1,8.58
101,"2023-10-29",10.7,11.89
101,"2023-10-30",10.8,10.13
101,"2023-10-31",12.9,10.99
101,"2023-11-01",14.4,1.49
101,"2023-11-02",18.3,9.91
101,"2023-11-03",17,4.14
101,"2023-11-04",15.8,7.24
101,"2023-11-05",15.6,4.21
101,"2023-11-06",14.1,4.23
101,"2023-11-07",5.6,13.32
101,"2023-11-08",5.8,12.48
101,"2023-11-09",8.5,6.16
101,"2023-11-10",5.6,13.06
101,"2023-11-11",1,9.28
101,"2023-11-12",-0.3,13.33
101,"2023-11-13",0.6,12.94
101,"2023-11-14",2.1,12.59
101,"2023-11-15",3.8,10.85
101,"2023-11-16",3.7,1.72
101,"2023-11-17",2.2,9.24
101,"2023-11-18",0,11.54
101,"2023-11-19",2.6,4.54
101,"2023-11-20",3.3,11.37
101,"2023-11-21",3.4,10.72
101,"2023-11-22",6.2,10.69
101,"2023-11-23",8.9,8.77
101,"2023-11-24",-0.7,11.32
101,"2023-11-25",-2.6,11.26
101,"2023-11-26",2.2,5.83
101,"2023-11-27",3.9,1.21
101,"2023-11-28",2.2,9.75
101,"2023-11-29",-2.2,5.83
101,"2023-11-30",-4.7,10.69
101,"2023-12-01",-4.8,10.85
101,"2023-12-02",-0.8,7.69
101,"2023-12-03",-0.7,10.26
101,"2023-12-04",-0.7,10.16
101,"2023-12-05",2.1,9
101,"2023-12-06",2,2.39
101,"2023-12-07",4.6,8.26
101,"2023-12-08",8.8,7.49
101,"2023-12-09",12.8,4.69
101,"2023-12-10",9.7,7.34
101,"2023-12-11",7.2,0.99
101,"2023-12-12",3.5,5.58
101,"2023-12-13",4.2,8.63
101,"2023-12-14",5.5,1.21
101,"2023-12-15",3.3,1.32
101,"2023-12-16",-3.3,5.17
101,"2023-12-17",-9.6,10.08
101,"2023-12-18",-8.7,7.01
101,"2023-12-19",-4.5,7.55
101,"2023-12-20",-6.4,8.18
101,"2023-12-21",-10.9,9.72
101,"2023-12-22",-11.6,9.71
101,"2023-12-23",-9.6,10.06
101,"2023-12-24",-5.4,9.1
101,"2023-12-25",-3.1,3.43
101,"2023-12-26",-0.8,7.98
101,"2023-12-27",-2.1,6.96
101,"2023-12-28",-2.4,6.1
101,"2023-12-29",-2.6,8.26
101,"2023-12-30",-2,0.84
101,"2023-12-31",1.7,2.81
101,"2024-01-01",2.6,6.27
101,"2024-01-02",2.3,4.56
101,"2024-01-03",0.2,5.23
101,"2024-01-04",-0.9,4.76
101,"2024-01-05",3.9,5.55
101,"2024-01-06",-0.5,10.55
101,"2024-01-07",-3.9,10.47
101,"2024-01-08",-5.4,10.33
101,"2024-01-09",-2.5,1.36
101,"2024-01-10",-2.6,8.49
101,"2024-01-11",0.3,5.9
101,"2024-01-12",-0.7,10.32
101,"2024-01-13",-3,10.62
101,"2024-01-14",-4.1,1.87
101,"2024-01-15",-4.9,9.34
101,"2024-01-16",-5.6,10.71
101,"2024-01-17",-2.6,3.73
101,"2024-01-18",3.5,8.96
101,"2024-01-19",3.8,5.17
101,"2024-01-20",2.3,2.73
101,"2024-01-21",2.2,4.41
101,"2024-01-22",-7.2,10.04
101,"2024-01-23",-11.7,10.98
101,"2024-01-24",-10.1,11.67
101,"2024-01-25",-7.3,12.05
101,"2024-01-26",-4.4,12.56
101,"2024-01-27",-3.3,11.66
101,"2024-01-28",-3.1,12.11
101,"2024-01-29",-3.1,12.35
101,"2024-01-30",-2.2,12.52
101,"2024-01-31",1.3,11.63
101,"2024-02-01",0.5,11.34
101,"2024-02-02",1.9,11.93
115,"2023-06-25",21.6,25.8
115,"2023-06-26",21.9,1.48
115,"2023-06-27",24.4,22
115,"2023-06-28",24.7,26.7
115,"2023-06-29",24.9,15.41
115,"2023-06-30",21.8,7.26
115,"2023-07-01",22.2,25.05
115,"2023-07-02",24.5,25.79
115,"2023-07-03",23.1,20.52
115,"2023-07-04",22.3,7.37
115,"2023-07-05",24.4,19.32
115,"2023-07-06",28,28.59
115,"2023-07-07",23.8,6.74
115,"2023-07-08",22.1,5.37
115,"2023-07-09",22.7,9.97
115,"2023-07-10",25.4,15.58
115,"2023-07-11",24.7,12.85
115,"2023-07-12",25.2,26.55
115,"2023-07-13",24.3,6.88
115,"2023-07-14",23.5,0.55
115,"2023-07-15",22.8,3.18
115,"2023-07-16",24.2,19.58
115,"2023-07-17",26.1,26.22
115,"2023-07-18",24,8.49
115,"2023-07-19",22.9,13.12
115,"2023-07-20",23,20.51
115,"2023-07-21",23.5,21.82
115,"2023-07-22",24.3,18.12
115,"2023-07-23",24.9,5.15
115,"2023-07-24",25,8.08
115,"2023-07-25",26.9,23.19
115,"2023-07-26",28.1,27.13
115,"2023-07-27",28,26.46
115,"2023-07-28",28,26.02
115,"2023-07-29",28.3,25.21
115,"2023-07-30",28.5,25.97
115,"2023-07-31",27.6,21.72
115,"2023-08-01",27.6,25.5
115,"2023-08-02",28.1,19.58
115,"2023-08-03",29.1,24.49
115,"2023-08-04",29.2,24.15
115,"2023-08-05",28.8,25.95
115,"2023-08-06",28.1,26.89
115,"2023-08-07",27.9,8.37
115,"2023-08-08",28.3,25.16
115,"2023-08-09",27.7,9.82
115,"2023-08-10",26.4,3.21
115,"2023-08-11",25.5,12.81
115,"2023-08-12",26.6,19.29
115,"2023-08-13",26.5,19.91
115,"2023-08-14",25.8,20.86
115,"2023-08-15",23.4,8.14
115,"2023-08-16",24,11.08
115,"2023-08-17",24.6,11.75
115,"2023-08-18",26.1,15.11
115,"2023-08-19",27.3,14.29
115,"2023-08-20",27.2,15.37
115,"2023-08-21",28.1,22.56
115,"2023-08-22",27.9,17.15
115,"2023-08-23",28.1,18.73
115,"2023-08-24",26.3,7.19
115,"2023-08-25",25.9,15.51
115,"2023-08-26",26.6,21.93
115,"2023-08-27",25.8,22.67
115,"2023-08-28",25.4,6.26
115,"2023-08-29",27.2,9.71
115,"2023-08-30",26.8,8.67
115,"2023-08-31",23.8,8.35
115,"2023-09-01",23,6.55
115,"2023-09-02",23.8,20.86
115,"2023-09-03",24.9,6.15
115,"2023-09-04",24.6,10.58
115,"2023-09-05",23.8,18.85
115,"2023-09-06",23.3,21.01
115,"2023-09-07",23,21.39
115,"2023-09-08",22.2,22.35
115,"2023-09-09",21.8,22.43
115,"2023-09-10",23.2,21.01
115,"2023-09-11",22.7,6.53
115,"2023-09-12",24.9,14.96
115,"2023-09-13",22.7,3.04
115,"2023-09-14",22.2,8.67
115,"2023-09-15",22.5,1.4
115,"2023-09-16",24.3,10.54
115,"2023-09-17",23.4,6.83
115,"2023-09-18",24.5,10.62
115,"2023-09-19",25,16.69
115,"2023-09-20",21.6,3.01
115,"2023-09-21",18.3,8.39
115,"2023-09-22",18.7,20.7
115,"2023-09-23",19.4,17.29
115,"2023-09-24",19.8,19.91
115,"2023-09-25",20.6,12.61
115,"2023-09-26",19.5,3.57
115,"2023-09-27",20.7,4.63
115,"2023-09-28",22.5,15.89
115,"2023-09-29",22,11.35
115,"2023-09-30",20.6,15.06
115,"2023-10-01",18.7,14.39
115,"2023-10-02",18.5,15
115,"2023-10-03",19.1,10.51
115,"2023-10-04",20.7,17.7
115,"2023-10-05",15.8,13.44
115,"2023-10-06",17,15.66
115,"2023-10-07",16.8,9.93
115,"2023-10-08",16.6,10.47
115,"2023-10-09",18.1,13.22
115,"2023-10-10",16.8,15.01
115,"2023-10-11",17.1,16.2
115,"2023-10-12",17.4,17.04
115,"2023-10-13",18.2,15.32
115,"2023-10-14",17.2,8.49
115,"2023-10-15",16.6,13.25
115,"2023-10-16",16,11.02
115,"2023-10-17",17.3,12.2
115,"2023-10-18",19,15.06
115,"2023-10-19",18.6,4.39
115,"2023-10-20",12.4,7.98
115,"2023-10-21",11.4,9.64
115,"2023-10-22",15.1,15.82
115,"2023-10-23",16.9,13.35
115,"2023-10-24",17.2,13.19
115,"2023-10-25",17.8,13.26
115,"2023-10-26",18.4,13.33
115,"2023-10-27",14.5,5.72
115,"2023-10-28",13.3,10.6
115,"2023-10-29",12.7,14.45
115,"2023-10-30",16.3,13.48
115,"2023-10-31",18.3,12.72
115,"2023-11-01",19.7,11.26
115,"2023-11-02",21.4,12.28
115,"2023-11-03",20.6,13.26
115,"2023-11-04",16.1,0.82
115,"2023-11-05",18.6,1.75
115,"2023-11-06",18.3,1.69
115,"2023-11-07",11.6,13.31
115,"2023-11-08",13.7,12.78
115,"2023-11-09",17.5,10.53
115,"2023-11-10",11.8,8.91
115,"2023-11-11",7.2,5.25
115,"2023-11-12",6,2.87
115,"2023-11-13",6.4,12.17
115,"2023-11-14",9.3,9.22
115,"2023-11-15",11.1,8.05
115,"2023-11-16",11.3,2.73
115,"2023-11-17",7.3,9.72
115,"2023-11-18",5.3,8.42
115,"2023-11-19",10.6,11.48
115,"2023-11-20",9.5,5.92
115,"2023-11-21",13.8,11.54
115,"2023-11-22",15.6,11.44
115,"2023-11-23",14.9,7.24
115,"2023-11-24",4.3,6.1
115,"2023-11-25",3.7,4.77
115,"2023-11-26",7.6,8.03
115,"2023-11-27",10.6,2.13
115,"2023-11-28",6.5,6.72
115,"2023-11-29",5.2,8.43
115,"2023-11-30",1.6,8.16
115,"2023-12-01",2.7,4.17
115,"2023-12-02",5.6,9.24
115,"2023-12-03",5,4
115,"2023-12-04",8.7,10.48
115,"2023-12-05",9.1,9.35
115,"2023-12-06",11,6.63
115,"2023-12-07",8.8,9.79
115,"2023-12-08",13,9.38
115,"2023-12-09",15,8.95
115,"2023-12-10",10.2,0.29
115,"2023-12-11",7.9,0.3
115,"2023-12-12",5.3,2
115,"2023-12-13",6.2,5.61
115,"2023-12-14",10.2,0.97
115,"2023-12-15",9.4,1.91
115,"2023-12-16",3,3.47
115,"2023-12-17",-3.7,3.44
115,"2023-12-18",-0.1,8.62
115,"2023-12-19",2,6.94
115,"2023-12-20",-0.7,1.11
115,"2023-12-21",-3.7,0.81
115,"2023-12-22",-3.1,0.51
115,"2023-12-23",0.2,3.79
115,"2023-12-24",1.7,4.92
115,"2023-12-25",2.6,4.6
115,"2023-12-26",4.6,7.51
115,"2023-12-27",5.7,8.93
115,"2023-12-28",6.7,8.18
115,"2023-12-29",6.6,8.96
115,"2023-12-30",8.1,6.4
115,"2023-12-31",5.5,0.82
115,"2024-01-01",3,5.4
115,"2024-01-02",6.8,3.36
115,"2024-01-03",4.4,1.71
115,"2024-01-04",5.6,9.49
115,"2024-01-05",7.6,5.25
115,"2024-01-06",5.1,10.39
115,"2024-01-07",0.3,5.3
115,"2024-01-08",0.9,5.66
115,"2024-01-09",3.7,3.8
115,"2024-01-10",2.8,4.69
115,"2024-01-11",5.7,10.94
115,"2024-01-12",4.3,10.3
115,"2024-01-13",0.5,3.56
115,"2024-01-14",6.4,5.94
115,"2024-01-15",1.8,7.75
115,"2024-01-16",3.2,11.31
115,"2024-01-17",7.5,4.8
115,"2024-01-18",6,1.14
115,"2024-01-19",3.7,9
115,"2024-01-20",4.2,2.34
115,"2024-01-21",4.5,4.75
115,"2024-01-22",1.5,9.24
115,"2024-01-23",-3.6,3.71
115,"2024-01-24",-4.4,2.55
115,"2024-01-25",-2,2.41
115,"2024-01-26",1.1,9.88
115,"2024-01-27",2.8,11.19
115,"2024-01-28",1.8,2.18
115,"2024-01-29",3.9,11.59
115,"2024-01-30",4.2,13.04
115,"2024-01-31",7.6,10.89
115,"2024-02-01",0.7,1.43
115,"2024-02-02",1.2,7.46
115,"2024-02-03",3.4,1.79
115,"2024-02-04",4.8,7.29
115,"2024-02-05",1.9,1.76
115,"2024-02-06",1.6,3.52
115,"2024-02-07",2,8.64
115,"2024-02-08",3.3,7.92
115,"2024-02-09",4.8,12.47
115,"2024-02-10",3.5,9.35
115,"2024-02-11",3.9,9.66
115,"2024-02-12",6,13.13
115,"2024-02-13",10.4,14.22
115,"2024-02-14",12.7,7.23
115,"2024-02-15",5.7,1.28
115,"2024-02-16",2.2,8.85
115,"2024-02-17",7.8,13.98
115,"2024-02-18",11.5,14.63
115,"2024-02-19",11.5,2.93
115,"2024-02-20",1.7,0.98
115,"2024-02-21",1,1.76
115,"2024-02-22",-0.4,1.32
115,"2024-02-23",0,1.76
115,"2024-02-24",1.4,7.22
115,"2024-02-25",3.2,3.39
115,"2024-02-26",2.9,9.05
115,"2024-02-27",1.8,14.01
115,"2024-02-28",4.2,14.95
115,"2024-02-29",5.3,2.75
115,"2024-03-01",0.3,14.7
115,"2024-03-02",0.5,16.14
115,"2024-03-03",5.4,14.59
115,"2024-03-04",5.7,17.59
115,"2024-03-05",6.9,4.75
115,"2024-03-06",3.7,5.71
115,"2024-03-07",3.4,12.91
115,"2024-03-08",2.9,10.56
115,"2024-03-09",0.3,8.6
115,"2024-03-10",4.8,14.06
115,"2024-03-11",8.6,9.89
115,"2024-03-12",6,4.77
115,"2024-03-13",7.3,17.35
115,"2024-03-14",9.8,19.4
115,"2024-03-15",13.9,19.09
115,"2024-03-16",10.6,19.5
115,"2024-03-17",9.7,11.03
115,"2024-03-18",6.8,20.43
115,"2024-03-19",8.6,12.73
115,"2024-03-20",2.8,13.18
115,"2024-03-21",1.9,8.82
115,"2024-03-22",6.1,1.7
115,"2024-03-23",10.8,21.12
115,"2024-03-24",9,20.18
115,"2024-03-25",8.2,9
115,"2024-03-26",5.1,6.64
115,"2024-03-27",8.1,20.91
115,"2024-03-28",10.2,2.59
115,"2024-03-29",11.3,14.36
115,"2024-03-30",10.5,18.68
115,"2024-03-31",9.5,21.01
119,"2023-04-01",14.7,21.67
119,"2023-04-02",17.1,23.41
119,"2023-04-03",17.4,22.77
119,"2023-04-04",17.1,13.34
119,"2023-04-05",11.9,1.85
119,"2023-04-06",8.3,2.54
119,"2023-04-07",7.9,23.36
119,"2023-04-08",7.6,25.2
119,"2023-04-09",9.8,25.12
119,"2023-04-10",12.4,22.46
119,"2023-04-11",12.7,3.05
119,"2023-04-12",8.9,24.5
119,"2023-04-13",11.3,15.19
119,"2023-04-14",15.3,20.17
119,"2023-04-15",11.8,9.84
119,"2023-04-16",10.4,15.44
119,"2023-04-17",13,19.84
119,"2023-04-18",14.3,8.53
119,"2023-04-19",18.3,26.85
119,"2023-04-20",15.7,9.22
119,"2023-04-21",16.8,20.5
119,"2023-04-22",16.7,21.27
119,"2023-04-23",15,16.33
119,"2023-04-24",14.4,20.14
119,"2023-04-25",10.2,7.96
119,"2023-04-26",9,15.19
119,"2023-04-27",11.5,26.05
119,"2023-04-28",14.9,22.11
119,"2023-04-29",12.6,5.3
119,"2023-04-30",12.8,23.6
119,"2023-05-01",13.7,25.61
119,"2023-05-02",15.9,22.05
119,"2023-05-03",18.4,26.04
119,"2023-05-04",20.4,18.19
119,"2023-05-05",19.3,2.8
119,"2023-05-06",12.9,5.05
119,"2023-05-07",12.4,9.17
119,"2023-05-08",13.1,26.55
119,"2023-05-09",14.8,27.72
119,"2023-05-10",16.2,23.38
119,"2023-05-11",17.5,27.24
119,"2023-05-12",16.8,20.94
119,"2023-05-13",16.7,25.47
119,"2023-05-14",16.9,27.2
119,"2023-05-15",19.4,27.05
119,"2023-05-16",22.1,27.2
119,"2023-05-17",22.1,27.62
119,"2023-05-18",20.5,9.84
